MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,PLX_VALUE,OTYPE,SP_TYPE,SP_QUAL,SP_BIBCODE,FLUX_V,SCRIPT_NUMBER_ID,HAS_COMPANION,IS_COMPANION,COMPANION_NAME,DIST,ABS_MAG_V,X,Y,Z
BD+19 5116B,352.96906375,19.93722361111111,14.0,14.0,0.0427,0.031,90.0,A,O,2020yCat.1350....0G,159.9085,Eruptive*,M4.0Ve,C,2015AJ....149..106D,,0.0,False,True,,6.2535762639259325,,1.290004439912675,2.602990670047574,5.537828473814324
BD+21 1764B,122.05665291666665,21.102694444444445,14.0,14.0,0.0806,0.0638,90.0,A,O,2020yCat.1350....0G,56.2336,SB*,M3.0V,C,2015A&A...577A.128A,11.199999809265137,0.0,False,True,,17.78296249928868,9.949979246026846,10.021139915802136,-5.033300549253456,13.801318618882382
BD+24 2733B,216.44438416666662,23.620474444444444,14.0,14.0,0.0104,0.0131,90.0,A,O,2020yCat.1350....0G,61.2005,HighPM*,M3V,C,1986AJ.....92..139S,9.972999572753906,0.0,False,True,,16.339735786472332,8.9067744241969,-0.9056198498326107,0.30565988991741816,-16.311756198858827
BD+44 2051B,166.3786895833333,43.521634722222224,14.0,14.0,0.034,0.0373,90.0,A,O,2020yCat.1350....0G,203.8323,Eruptive*,M6.0V,C,2015A&A...577A.128A,14.449999809265137,0.0,False,True,,4.905993799805036,15.996364834218399,-4.359900055330279,0.5510375000710653,-2.1809182343159765
BD+45 2743B,278.86370041666663,45.76137416666667,14.0,14.0,0.0163,0.0174,90.0,A,O,2020yCat.1350....0G,64.2099,HighPM*,M2.5V,C,2015A&A...577A.128A,,0.0,False,True,,15.573922401374244,,2.382362786948655,-2.166788365747539,15.237336863554924
BD+47 2112B,210.63869749999998,46.340854444444446,14.0,14.0,0.018,0.0205,90.0,A,O,2020yCat.1350....0G,89.5327,HighPM*,M2.5V,C,1974ApJS...28....1J,,0.0,False,True,,11.169103578915859,,7.8251258104517145,1.198582275636495,7.879066019248949
BD+66 34B,8.123277499999999,67.23438833333333,14.0,14.0,0.0278,0.029,90.0,A,O,2020yCat.1350....0G,100.3966,HighPM*,M3V,B,1991ApJS...77..417K,12.1899995803833,0.0,False,True,,9.960496670205963,12.198594607264894,0.8080415461588438,-2.9276844671733184,-9.486159730762358
BD-08 2582B,136.68662291666664,-8.80709638888889,14.0,14.0,0.0272,0.0177,90.0,A,O,2020yCat.1350....0G,69.0069,Low-Mass*,M6Ve,C,2021RNAAS...5...26L,,0.0,False,True,,14.491304492739133,,-0.32297430412717354,11.809234151507484,-8.392590914313903
CD-28 1745B,71.84642041666666,-27.843228888888888,14.0,14.0,0.02,0.0257,90.0,A,O,2020yCat.1350....0G,63.8998,SB*,M2Ve,C,2006A&A...460..695T,11.699999809265137,0.0,False,True,,15.649501250395152,10.727497303575735,13.038102697510286,-5.67003134891989,-6.53953453523721
CD-29 4446C,112.21321291666666,-30.26467388888889,14.0,14.0,0.0173,0.0204,90.0,A,O,2020yCat.1350....0G,65.3181,HighPM*,M5V,C,2008AJ....135.2024A,13.720000267028809,0.0,False,True,,15.30969210678204,12.795167983580008,3.9536210748945715,-4.822904752217215,13.981957751032377
CD-38 11343,254.20236791666665,-39.09393222222222,14.0,14.0,0.0167,0.0107,90.0,A,O,2020yCat.1350....0G,63.5822,HighPM*,M3Ve,C,1977IBVS.1323....1H,11.079999923706055,0.0,True,True,CD-38 11343B,15.727672210146864,10.096677677753515,-2.656129926526256,0.7254977867380872,-15.484776392466108
CD-38 11343B,254.20141124999995,-39.0935125,14.0,14.0,0.0326,0.0208,90.0,A,O,2020yCat.1350....0G,63.5231,HighPM*,M4Ve,C,1977IBVS.1323....1H,11.3100004196167,0.0,False,True,,15.742304767871845,10.324658839637163,-2.6641787803122106,0.7304358563896426,-15.498024851276858
CD-42 15640B,327.29768375,-41.55869666666666,14.0,14.0,0.0552,0.0397,90.0,A,O,2020yCat.1350....0G,63.8403,HighPM*,M0,D,2006MNRAS.373..705R,,0.0,False,True,,15.664086791572094,,-9.9189031037456,-6.386399230352981,10.304993018093516
CD-44 3045B,104.44375,-44.29109361111111,14.0,14.0,0.0351,0.0389,90.0,A,O,2020yCat.1350....0G,124.3569,HighPM*,M3,D,1985ApJS...59..197B,11.289999961853027,0.0,False,True,,8.041371246790488,11.763349398374512,-5.4935608740225454,-5.339656736556644,-2.4438711888851077
CD-48 11837B,263.8060045833333,-48.680033888888886,14.0,14.0,0.0455,0.034,90.0,A,O,2020yCat.1350....0G,103.2027,HighPM*,M3V,C,2006AJ....132..161G,,0.0,False,True,,9.689668971838916,,-0.14142370045331534,0.012445916411927077,9.688628861708585
CD-56 1032,73.38000624999998,-55.860306111111115,14.0,14.0,0.0147,0.0169,90.0,A,O,2020yCat.1350....0G,90.1675,Eruptive*,M3Ve,C,2002AJ....123.2002H,10.803999900817871,0.0,True,True,CD-56 1032B,11.090470513211523,10.579250043400846,-3.705593583253596,-7.721943480115648,7.045473815866713
CD-56 1032B,73.37727249999998,-55.85879555555556,14.0,14.0,0.018,0.0204,90.0,A,O,2020yCat.1350....0G,90.1467,Eruptive*,M4Ve,C,2002AJ....123.2002H,13.920000076293945,0.0,False,True,,11.093029473070008,13.69474924195643,-3.722913492344343,-7.703970479787241,7.060032355838538
FBS 0444-113B,71.71534083333333,-11.279863611111113,14.0,14.0,0.0288,0.0257,90.0,A,O,2020yCat.1350....0G,52.8489,HighPM*,M6,D,2012ApJ...758...56S,,0.0,False,True,,18.92186970778957,,-4.548437353714955,2.7344512635953406,18.16236898548526
FT Psc A,12.638545416666666,24.816714166666667,14.0,14.0,0.0596,0.049,90.0,A,O,2020yCat.1350....0G,66.7256,HighPM*,M3Vkee,C,2003AJ....126.2048G,,0.0,False,True,,14.986751711487047,,14.207487622168376,1.0272068728763617,-4.657775044804962
G 122-2B,167.83259291666667,43.4175075,14.0,14.0,0.0157,0.0209,90.0,A,O,2020yCat.1350....0G,59.5953,HighPM*,M2.5,D,2004AJ....128..463R,12.199999809265137,0.0,False,True,,16.779846732879943,11.076059860940136,-3.40516466850695,-13.758848218458956,-8.981214041581598
G 184-19B,280.29083208333327,24.788780555555558,14.0,14.0,0.0194,0.0242,90.0,A,O,2020yCat.1350....0G,100.5553,Low-Mass*,M4.5Ve,C,2015AJ....149..106D,14.399999618530273,0.0,False,True,,9.944776655233488,14.41202444869349,-7.226062241882734,-5.952833834214008,-3.35356176939543
G 250-31B,104.48719166666666,62.321691388888894,14.0,14.0,0.0716,0.0964,90.0,A,O,2020yCat.1350....0G,87.2417,HighPM*,M5V,C,2014AJ....147...20N,,0.0,False,True,,11.46240845834045,,-6.863301149716875,-7.2768185919651485,-5.597304366725116
G 272-61B,24.756823749999995,-17.950278055555554,14.0,14.0,0.3353,0.282,90.0,A,O,2020yCat.1350....0G,373.8443,Eruptive*,M6V,B,1991ApJS...77..417K,,0.0,False,True,,2.6749103838148667,,1.5480500730934716,-0.6109946101320339,2.094128009226155
G 33-35,15.808977083333332,20.09785611111111,14.0,14.0,0.0232,0.0195,90.0,A,O,2020yCat.1350....0G,62.7652,HighPM*,M1.5,D,1985ApJS...59..197B,12.050000190734863,0.0,True,True,G 33-35B,15.932395658740832,11.03859477590159,-5.023793523541194,-0.5092056735601381,15.111037014100106
G 33-35B,15.80957083333333,20.09834111111111,14.0,14.0,0.1007,0.0853,90.0,A,O,2020yCat.1350....0G,62.7655,HighPM*,M3.5,D,1985ApJS...59..197B,15.050000190734863,0.0,False,True,,15.932319506735388,14.038605154904062,-5.016174677111922,-0.5114425700386274,15.113412022801283
G 39-29B,69.55244124999999,28.21675111111111,14.0,14.0,0.1397,0.0868,90.0,A,O,2020yCat.1350....0G,76.3071,HighPM*,M4.5,D,2007ApJ...654..558D,,0.0,False,True,,13.104940431493269,,-11.851497955954269,-5.541898547512153,0.7542018311310621
G 63-36,203.1858508333333,16.810864722222224,14.0,14.0,0.0261,0.0187,90.0,A,O,2020yCat.1350....0G,60.0955,HighPM*,M3.5Ve,C,1974ApJS...28....1J,11.420000076293945,0.0,True,True,G 63-36B,16.640181045169772,10.31420984077208,3.9426681290913934,-6.385790293929894,-14.85168931676882
G 63-36B,203.1864845833333,16.81145777777778,14.0,14.0,0.0326,0.0259,90.0,A,O,2020yCat.1350....0G,59.9886,HighPM*,M4Ve,C,1974ApJS...28....1J,,0.0,False,True,,16.66983393511434,,3.949106494181341,-6.38715935343411,-14.882611219666513
G 70-55B,20.68839583333333,0.5347444444444445,7.0,7.0,,,0.0,C,,2005AJ....129.1483L,69.2,HighPM*,M5V,C,2014AJ....147...20N,,0.0,False,True,,14.450867052023122,,-3.2929578320048956,11.989520437306957,7.3644678664031025
G 74-34B,39.199364583333335,32.07262722222222,14.0,14.0,0.0582,0.0433,90.0,A,O,2020yCat.1350....0G,51.2651,HighPM*,M3,D,1985ApJS...59..197B,,0.0,False,True,,19.506447856338916,,1.08894655078622,15.410892200094775,11.908824668230608
G 9-38B,134.5631170833333,19.762732222222223,14.0,14.0,0.1588,0.0956,90.0,A,O,2020yCat.1350....0G,196.2619,HighPM*,M7V,C,2014AJ....147...20N,13.75,0.0,False,True,,5.095232441956386,15.214179994542551,-2.694378103834214,1.5619588510078615,4.032617613771704
HD 102365B,176.63620749999998,-40.49655666666667,14.0,14.0,0.0253,0.0231,90.0,A,O,2020yCat.1350....0G,107.4237,HighPM*,M4V,C,2002AJ....123.2002H,15.430000305175781,0.0,False,True,,9.308932758786003,15.585500838796648,-6.6625904050297615,-5.692240016109798,-3.140783628555599
HD 111261B,192.04161875,-24.80461916666667,14.0,14.0,0.0158,0.0129,90.0,A,O,2020yCat.1350....0G,53.3987,HighPM*,K7Vk:,C,2006AJ....132..161G,9.329999923706055,0.0,False,True,,18.727047662209007,7.967653344644825,-16.297518188299588,-6.976455322143248,6.035087918401112
HD 115404B,199.2148083333333,17.016636666666667,14.0,14.0,0.018,0.0158,90.0,A,O,2020yCat.1350....0G,90.9475,HighPM*,M0.5V,C,2015A&A...577A.128A,9.359999656677246,0.0,False,True,,10.995354462739492,9.153953484223015,0.7773364459825314,2.7411557705286707,-10.619775555666413
HD 116495B,200.8870470833333,29.23754027777778,14.0,14.0,0.0216,0.0194,90.0,A,O,2020yCat.1350....0G,55.1931,HighPM*,K6,D,,9.789999961853027,0.0,False,True,,18.11820680483611,8.49942389948179,-10.185740044611817,1.7996949868849517,-14.875524041881079
HD 120036B,206.92852416666665,-32.4308525,14.0,14.0,0.0232,0.0229,90.0,A,O,2020yCat.1350....0G,68.582,HighPM*,K7V,C,2006A&A...460..695T,9.24899959564209,0.0,False,True,,14.58108541599837,8.430050325309443,7.036132840904255,-3.113417459723405,-12.385778872371265
HD 120476B,207.2668045833333,26.978945277777775,14.0,14.0,0.0285,0.0232,90.0,A,O,2020yCat.1350....0G,74.1202,Eruptive*,K6V,C,2013MNRAS.428.3104E,8.010000228881836,0.0,False,True,,13.491598781438798,7.359683141450943,-3.657652068517314,0.28701971858558756,12.98315981208484
HD 1237B,4.0523875,-79.85010583333333,14.0,14.0,0.0852,0.0809,90.0,A,O,2020yCat.1350....0G,56.8529,HighPM*,M4V,C,2007A&A...475..723C,,0.0,False,True,,17.589252263297034,,2.7777123661595575,3.579031430468534,16.99578310089013
HD 1326 B,4.607604583333333,44.027247777777774,14.0,14.0,0.0206,0.0138,90.0,A,O,2020yCat.1350....0G,280.6947,Eruptive*,M3.5V,C,2013AJ....145..102L,11.039999961853027,0.0,False,True,,3.562589532328184,13.281171024268462,-0.37224465139251856,-3.539470347401599,0.1600867115934872
HD 144579B,241.2119095833333,39.159977222222224,14.0,14.0,0.0155,0.0167,90.0,A,O,2020yCat.1350....0G,69.6375,HighPM*,M4.0V,C,2015A&A...577A.128A,,0.0,False,True,,14.360078980434391,,-1.214324297240993,1.003706132889464,14.27339689156873
HD 147379B,244.18880999999993,67.25624472222222,14.0,14.0,0.0162,0.0156,90.0,A,O,2020yCat.1350....0G,92.8985,BYDraV*,M3.0V,C,2013AJ....145..102L,,0.0,False,True,,10.7644364548405,,-2.0053937292342066,2.3078999706240486,-10.321099064859359
HD 148653B,247.21992041666664,18.41373361111111,14.0,14.0,0.0135,0.0128,90.0,A,O,2020yCat.1350....0G,51.7909,HighPM*,K3V,C,1976AJ.....81..245E,7.820000171661377,0.0,False,True,,19.308411323224735,6.3912674619929355,-9.953858712369833,14.397708553473397,-8.151161449158725
HD 153026B,254.72556541666663,-39.557537499999995,14.0,14.0,0.0132,0.0088,90.0,A,O,2020yCat.1350....0G,52.8552,HighPM*,M0,D,2014MNRAS.443.2561G,10.399999618530273,0.0,False,True,,18.919614342581237,9.015438221043874,5.19143771663211,1.3619319639205434,-18.14237918884915
HD 153557B,254.4733925,47.367345,14.0,14.0,0.0151,0.0181,90.0,A,O,2020yCat.1350....0G,55.7714,HighPM*,M1.5V,C,2013AJ....145..102L,,0.0,False,True,,17.93033705447595,,17.40141950372901,0.07635024863382185,-4.322239787643248
HD 175224B,284.3770479166666,-55.99111861111111,14.0,14.0,0.0183,0.0166,90.0,A,O,2020yCat.1350....0G,81.0205,HighPM*,K7Ve,C,1964RGOB...85..207E,10.130000114440918,0.0,False,True,,12.342555279219457,9.672974709479242,-0.658471584054193,10.452609878916906,6.530546126684196
HD 176051,284.2568191666666,32.90131888888889,14.0,14.0,0.0896,0.0982,90.0,A,O,2020yCat.1350....0G,67.1412,HighPM*,F9V,C,1989ApJS...71..245K,5.2769999504089355,0.0,True,True,HD 176051B,14.893984617492688,4.41194544556773,0.0727777862723806,1.2683734991210447,14.839700463508741
HD 176051B,284.2563995833333,32.90139361111111,14.0,14.0,0.1611,0.1869,90.0,A,O,2018yCat.1345....0G,67.7815,HighPM*,K1V,C,1976AJ.....81..245E,7.840000152587891,0.0,False,True,,14.753288139094002,6.995556030163634,0.07255406278710728,1.2552648579261463,14.699610775784523
HD 183870B,293.03377291666663,-11.332601944444445,14.0,14.0,0.0233,0.0211,90.0,A,O,2020yCat.1350....0G,56.5871,HighPM*,M5,D,2014AJ....147...20N,,0.0,False,True,,17.671872211157666,,-3.7876010146833448,-4.45017110201298,16.677683387205334
HD 188088B,298.58600375,-23.9445975,14.0,14.0,0.022,0.0165,90.0,A,O,2020yCat.1350....0G,70.6932,HighPM*,M5,D,2012AJ....144...62A,,0.0,False,True,,14.145632111716544,,-5.233887104308447,-0.7093084989122234,13.122584161389511
HD 189733B,300.1790745833333,22.70949388888889,14.0,14.0,0.0081,0.01,90.0,A,O,2020yCat.1350....0G,50.6291,HighPM*,M4V,C,2006ApJ...641L..57B,,0.0,False,True,,19.751486793168354,,-2.3247876441623463,14.68796719859607,-12.99923892092225
HD 200968B,316.79328625,-13.924077222222222,14.0,14.0,0.0254,0.0185,90.0,A,O,2020yCat.1350....0G,57.5974,HighPM*,M0,D,1985ApJS...59..197B,9.989999771118164,0.0,False,True,,17.36189480775174,8.79201416817013,-3.2088045976838084,1.7846570382841542,-16.96920633456447
HD 21209B,50.81620624999999,-49.99409527777778,14.0,14.0,0.0105,0.0111,90.0,A,O,2020yCat.1350....0G,51.8252,HighPM*,K8Vk:,C,2006AJ....132..161G,10.319999694824219,0.0,False,True,,19.295632240685997,8.892704628656489,15.84089224388694,9.727916010298166,5.172543531179621
HD 220140B,349.8519545833333,79.00106055555555,14.0,14.0,0.0202,0.0213,90.0,A,O,2020yCat.1350....0G,52.8397,HighPM*,M3.5V,C,2015A&A...577A.128A,12.239999771118164,0.0,False,True,,18.925164223112546,10.854801487224023,7.151465957265753,15.364680484265206,-8.422883660023334
HD 230017B,283.72426749999994,10.978821111111111,14.0,14.0,0.0313,0.0365,90.0,A,O,2020yCat.1350....0G,53.6444,HighPM*,M3.5V,B,1991ApJS...77..417K,,0.0,False,True,,18.641274764933527,,-0.1737093891707164,-0.25951409775717027,-18.638658812879395
HD 239960B,336.9991483333333,57.69715166666666,14.0,14.0,0.6797,0.6711,90.0,A,O,2018yCat.1345....0G,249.9668,Eruptive*,M4V,C,2002AJ....123.2002H,,0.0,False,True,,4.000531270552729,,-1.0837332154729995,-1.2305046393291161,3.6490589330593592
HD 24916B,59.37042833333333,-1.156523611111111,14.0,14.0,0.0372,0.0295,90.0,A,O,2020yCat.1350....0G,65.4918,SB*,M2.5V,C,2015A&A...577A.128A,11.479999542236328,0.0,False,True,,15.269087122357302,10.560934176723034,-5.834494604217313,1.9324024676576816,-13.977464539983178
HD 331161B,296.6009208333333,32.01605055555556,14.0,14.0,0.0228,0.0298,90.0,A,O,2020yCat.1350....0G,71.6836,HighPM*,M2.5V,B,1991ApJS...77..417K,11.029999732971191,0.0,False,True,,13.95019223364898,10.307098771827135,3.176983066913533,11.065579443494482,7.8782988981135595
HD 34673B,79.80260999999999,-3.073398611111111,14.0,14.0,0.7974,0.7168,90.0,A,O,2018yCat.1345....0G,57.979,HighPM*,K7V,C,1995AJ....110.1838R,,0.0,False,True,,17.247624139774747,,5.216565866691548,16.397765412563505,-1.1752737978638532
HD 38B,1.4208441666666665,45.810377499999994,14.0,14.0,0.0259,0.0182,90.0,A,O,2020yCat.1350....0G,86.8206,HighPM*,M0.5V,C,1989ApJS...71..245K,8.994999885559082,0.0,False,True,,11.518003791726848,8.68811379974081,-0.43783653526692534,-2.8979237458961014,11.138884525731964
HD 43162C,93.44657,-23.906894166666664,14.0,14.0,0.0128,0.0178,90.0,A,O,2020yCat.1350....0G,59.9905,HighPM*,M3.5Ve,C,2003ApJ...593L.105C,12.960000038146973,0.0,False,True,,16.6693059734458,11.850412446378675,3.922238327355575,-4.048274144552769,15.68736066361465
HD 4378B,11.45295125,-41.909617222222224,14.0,14.0,0.0133,0.013,90.0,A,O,2020yCat.1350....0G,63.5753,HighPM*,K7Ve,C,1961RGOB...48..389E,8.928000450134277,0.0,False,True,,15.729379177133257,7.944442541171057,-3.3415821380345365,6.789265718818719,13.789600034521479
HD 4967B,12.896616249999997,-22.90858611111111,14.0,14.0,0.0379,0.0285,90.0,A,O,2020yCat.1350....0G,65.0733,HighPM*,M3+,E,1978AJ.....83.1090P,,0.0,False,True,,15.367285814612137,,-8.836341992296363,-3.0290922475985544,12.202341318726406
HD 75632B,133.8538370833333,70.79393722222223,14.0,14.0,0.0258,0.0312,90.0,A,O,2020yCat.1350....0G,86.3037,HighPM*,M1V,C,1974ApJS...28....1J,8.9399995803833,0.0,False,True,,11.586988738605644,8.6201466560125,0.4123655985366296,-1.1801761243887003,11.519350978121137
HD 77175B,135.32277291666665,15.264336111111112,14.0,14.0,0.0206,0.0139,90.0,A,O,2020yCat.1350....0G,54.1667,HighPM*,K5V,C,1995AJ....110.1838R,9.59000015258789,0.0,False,True,,18.46152710059871,8.258662041854347,16.218913858127312,3.870998597019417,7.924025871402747
HD 82443B,143.20101,26.995493333333336,14.0,14.0,0.0558,0.0428,90.0,A,O,2020yCat.1350....0G,55.2924,Eruptive*,M5.5V,C,2015A&A...577A.128A,,0.0,False,True,,18.085668193097064,,-1.3309137963020368,5.032506814819916,17.320333068864663
HD 97101B,167.7605725,30.44480861111111,14.0,14.0,0.017,0.0157,90.0,A,O,2020yCat.1350....0G,84.1554,HighPM*,M2V,C,1986AJ.....92..139S,9.982999801635742,0.0,False,True,,11.882778764048414,9.608409744547227,-2.075412114873933,-6.3771487483191365,-9.809437779534877
HD 97584B,168.79573749999997,73.47666527777778,14.0,14.0,0.0151,0.0149,90.0,A,O,2020yCat.1350....0G,69.1337,HighPM*,M2.5V,C,2015A&A...577A.128A,11.329999923706055,0.0,False,True,,14.464725596923062,10.528448927312661,-3.2793059394499604,3.734942898124499,-13.583984713533757
HD 98712,170.36111333333332,-20.453885,14.0,14.0,0.2599,0.2192,90.0,A,O,2020yCat.1350....0G,72.8638,HighPM*,K7V,C,2015A&A...577A.128A,8.75,0.0,True,True,HD 98712B,13.724236177635536,8.062559084323384,-0.34740420212818046,-0.3017042996159321,-13.716520823279385
HD 98712B,170.36078374999997,-20.45261,14.0,14.0,0.0211,0.0171,90.0,A,O,2020yCat.1350....0G,76.1918,HighPM*,M2.5Ve,C,2015A&A...577A.128A,11.0,0.0,False,True,,13.124771957087244,10.409541168615373,-0.31969356144243966,-0.2774541236192427,-13.11794397615734
HD 99279B,171.16445208333332,-61.64840805555556,14.0,14.0,0.0173,0.0172,90.0,A,O,2020yCat.1350....0G,85.6129,HighPM*,K7-V(k),C,2006AJ....132..161G,8.600000381469727,0.0,False,True,,11.680482730990308,8.26269642312159,0.23085991906243766,4.406110009254318,10.815108650082172
LP 331-57 B,255.97053208333332,32.19589333333333,14.0,14.0,0.0648,0.0579,90.0,A,O,2020yCat.1350....0G,54.5699,HighPM*,M4.0,D,2007ApJ...654..558D,,0.0,False,True,,18.325120625106514,,-0.9017177150433888,-12.996761116071777,12.88724763395372
LP 920-61 B,263.27404916666666,-30.585934166666664,14.0,14.0,0.0253,0.0182,90.0,A,O,2020yCat.1350....0G,54.6146,HighPM*,M2.5e,D,2004AJ....128..463R,,0.0,False,True,,18.310122201755572,,10.05913832543643,-7.177266731991201,13.511519287290035
RX J1206.9+7007B,181.73637041666666,70.13096805555556,14.0,14.0,0.0185,0.0183,90.0,A,O,2020yCat.1350....0G,57.4973,HighPM*,M4.4V,C,2009ApJ...699..649S,,0.0,False,True,,17.392121021334916,,8.144104741904172,-4.198625274169816,14.782793287493277
Ross 165B,296.4398191666666,27.1256425,14.0,14.0,0.019,0.0253,90.0,A,O,2020yCat.1350....0G,93.8749,HighPM*,M4V,C,2014AJ....147...20N,,0.0,False,True,,10.652474729666823,,-1.861562497809398,-3.94716974689258,9.717492162186488
Ross 370B,49.05796666666666,58.16874277777777,14.0,14.0,0.0138,0.0132,90.0,A,O,2020yCat.1350....0G,73.5769,HighPM*,M2.0V,C,2015A&A...577A.128A,,0.0,False,True,,13.591222245025273,,-0.23789707109232047,0.6257932644608608,13.574723197450139
Ross 486B,202.08962249999996,-2.3588644444444444,14.0,14.0,0.2739,0.2587,90.0,A,O,2020yCat.1350....0G,75.595,HighPM*,M4,D,1985ApJS...59..197B,13.6899995803833,0.0,False,True,,13.228388120907468,13.08246493723982,-4.846934461104294,-8.029294253928864,-9.328875194306672
Ross 513B,233.8347095833333,17.717894166666664,14.0,14.0,0.0178,0.0169,90.0,A,O,2020yCat.1350....0G,66.9291,HighPM*,M4.5V,C,2002ApJ...564..466G,,0.0,False,True,,14.941184029069566,,1.3486952025211325,6.207513791026604,-13.523563656648882
Ross 948B,187.22063041666664,-10.664115555555556,14.0,14.0,0.0404,0.0284,90.0,A,O,2020yCat.1350....0G,51.5053,HighPM*,M2V,C,1995AJ....110.1838R,10.960000038146973,0.0,False,True,,19.41547763045745,9.519259643772548,-1.842207131225779,6.043707051159217,18.358666879275926
VB 24 B,235.01593416666663,43.493071111111114,14.0,14.0,0.0192,0.019,90.0,A,O,2020yCat.1350....0G,79.839,HighPM*,M4,D,2014MNRAS.443.2561G,13.800000190734863,0.0,False,True,,12.525206979045329,13.311075634160387,-9.102879693743313,6.274698926493845,-5.886131542109677
Wolf 1225 B,335.8709099999999,32.45896194444445,14.0,14.0,0.03,0.0365,90.0,A,O,2020yCat.1350....0G,65.3811,HighPM*,M3.4,D,2018MNRAS.475.1960F,11.829999923706055,0.0,False,True,,15.294939975008068,10.907261039029317,-7.4036177280108015,2.1249665035260183,13.213862067369872
Wolf 1561 B,334.32790958333334,-8.805369166666667,14.0,14.0,0.1239,0.1061,90.0,A,O,2020yCat.1350....0G,89.734,HighPM*,M5V,C,1985AJ.....90..817B,,0.0,False,True,,11.144047963982437,,-2.25988906670323,-8.787799754966253,-6.469720387802813
